Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,L-A1-X,L-A1-Y,L-A1-Z,L-A2-X,L-A2-Y,L-A2-Z,L-A3-X,L-A3-Y,L-A3-Z,L-B1-X,L-B1-Y,L-B1-Z,L-B2-X,L-B2-Y,L-B2-Z,L-B3-X,L-B3-Y,L-B3-Z,L-C1-X,L-C1-Y,L-C1-Z,L-C2-X,L-C2-Y,L-C2-Z,L-C3-X,L-C3-Y,L-C3-Z,L-D1-X,L-D1-Y,L-D1-Z,L-D2-X,L-D2-Y,L-D2-Z,L-D3-X,L-D3-Y,L-D3-Z,L-E1-X,L-E1-Y,L-E1-Z,L-E2-X,L-E2-Y,L-E2-Z,L-E3-X,L-E3-Y,L-E3-Z,L-Wan-nei-X,L-Wan-nei-Y,L-Wan-nei-Z,L-Wan-1-X,L-Wan-1-Y,L-Wan-1-Z,L-Wan-2-X,L-Wan-2-Y,L-Wan-2-Z,L-Wan-wai-X,L-Wan-wai-Y,L-Wan-wai-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
306.707214,128.377716,755.324707,282.125671,114.870285,668.27832,351.649811,-408.809052,780.827454,361.870667,-369.914734,833.173706,322.380554,-158.156525,798.096619,354.887146,-160.790588,807.701721,379.391083,-152.647537,784.827454,322.138641,-202.710373,761.062073,307.22406,-220.900116,740.794922,339.914246,-224.193527,726.572083,321.642334,-147.885559,775.285156,295.495361,-162.885818,766.235046,313.180298,-193.860489,733.016418,318.165283,-123.412857,770.066223,303.523193,-147.857819,757.379883,311.738983,-173.830231,726.393921,298.228943,-129.641708,758.170044,297.517303,-144.849014,736.692261,308.718323,-160.411728,714.548279,406.909943,-145.837891,755.212036,385.520569,-181.347031,728.608643,383.123993,-162.777679,703.709045,387.071198,-129.06868,689.978394,268.167419,155.548965,693.311462,275.830933,181.064026,714.575806,282.358826,212.623367,732.366577,255.253098,158.946167,669.085022,228.115402,171.029877,692.1828,250.097809,164.534882,649.431458,216.558411,185.386276,667.173645,234.118073,179.098389,638.819458,207.946304,203.168655,661.596924,227.695618,197.23407,618.897522,206.342575,214.614182,627.231689,211.490402,234.221191,653.418457,271.221741,254.974533,744.911865,234.911194,228.630737,723.339905,232.036041,260.950378,706.155273,251.064774,295.410828,694.034546
306.740387,128.209351,755.307373,282.162781,114.760063,668.25415,351.383301,-409.037598,780.412109,361.63736,-370.162964,832.794739,322.284332,-158.345596,797.90625,354.717926,-161.057007,807.515137,379.194336,-153.006882,784.705688,321.945343,-202.8992,760.762695,307.096191,-221.024994,740.500549,339.784241,-224.38913,726.328857,321.527008,-148.041016,775.039551,295.363464,-162.956589,765.864868,313.101776,-193.873398,732.685486,318.060181,-123.551163,769.838013,303.462708,-147.914078,756.922852,311.668243,-173.884689,726.044189,298.195709,-129.691803,757.838135,297.510864,-144.834641,736.386841,308.727386,-160.446609,714.255981,406.854065,-146.144348,755.09491,385.457947,-181.55925,728.416504,383.141296,-162.988754,703.555786,387.166351,-129.382187,689.720886,268.213135,155.376373,693.480469,275.877563,180.923569,714.677734,282.491547,212.573135,732.38385,255.325363,158.736115,669.236206,228.219513,170.949203,692.201294,250.13652,164.339798,649.557373,216.712036,185.349945,667.163269,234.210831,178.968781,638.828979,208.155548,203.088303,661.611145,228.022507,197.102127,618.900513,206.692459,214.584,627.131653,211.786301,234.133621,653.359314,271.422516,254.827454,744.919556,235.086609,228.614532,723.334961,232.30513,260.920227,706.11792,251.314041,295.272247,694.017822
306.84436,128.033371,755.28772,282.201782,114.663803,668.262146,351.181061,-409.242249,780.098938,361.47052,-370.392609,832.513489,322.076752,-158.651001,797.724731,354.610229,-161.366043,807.346252,379.103271,-153.130081,784.486328,321.83963,-203.072769,760.534912,307.058136,-221.122681,740.150391,339.730713,-224.499466,726.096069,321.460571,-148.217056,774.815247,295.248749,-163.015884,765.583923,312.88031,-194.031235,732.279846,318.007812,-123.693092,769.641785,303.387329,-148.041687,756.672974,311.624298,-173.883484,725.741211,298.183624,-129.686371,757.617004,297.592987,-144.818939,736.089355,308.725006,-160.407257,713.988037,406.787201,-146.298233,754.977234,385.408508,-181.709351,728.314697,383.181427,-163.089645,703.489014,387.208099,-129.502945,689.572632,268.312378,155.284943,693.636597,275.991058,180.741074,714.843262,282.694794,212.335403,732.563965,255.386658,158.562317,669.440308,228.356857,170.822342,692.346497,250.207581,164.174805,649.63385,216.775925,185.190247,667.363037,234.24118,178.759537,638.994324,208.227066,202.96701,661.729614,228.131348,196.934158,619.023315,206.801224,214.348282,627.305664,211.889816,233.985443,653.511536,271.643311,254.731339,745.059082,235.253815,228.491699,723.559326,232.468414,260.76004,706.224731,251.488556,295.107544,694.16864
306.923401,127.902924,755.292847,282.231445,114.587357,668.279907,351.060913,-409.426605,779.926514,361.352417,-370.579224,832.392639,321.969757,-158.913803,797.596863,354.483032,-161.557205,807.272217,379.031982,-153.310913,784.429321,321.765503,-203.234039,760.374756,307.037659,-221.267639,739.947937,339.697418,-224.577118,725.849487,321.444489,-148.334412,774.69397,295.229523,-163.086929,765.385864,312.863342,-194.070541,732.104004,317.898926,-123.857368,769.55304,303.387756,-147.973175,756.506165,311.592224,-173.945404,725.523621,298.164124,-129.712418,757.479614,297.59317,-144.76387,735.919678,308.773102,-160.377457,713.800049,406.755219,-146.478683,754.944946,385.390442,-181.840851,728.268921,383.235535,-163.271744,703.451416,387.303467,-129.599396,689.577515,268.333557,155.048218,693.88147,276.128967,180.561813,715.062927,282.853882,212.166672,732.731262,255.494431,158.297043,669.656799,228.418427,170.575607,692.658813,250.257431,163.925507,649.88916,216.90657,184.919434,667.706604,234.316589,178.493835,639.273315,208.304535,202.697952,662.012573,228.050873,196.609222,619.304932,206.773666,214.048508,627.657715,211.928741,233.719238,653.791992,271.792236,254.550934,745.230957,235.462753,228.312973,723.74408,232.60527,260.554871,706.470886,251.626831,294.919037,694.302917
306.920319,127.764526,755.327271,282.290283,114.482483,668.296875,350.982269,-409.558838,779.851013,361.321503,-370.701599,832.309937,321.97937,-159.041702,797.537842,354.439453,-161.696533,807.256348,378.982819,-153.378891,784.384277,321.74884,-203.320709,760.332947,307.046143,-221.357727,739.871826,339.754456,-224.643005,725.824524,321.374603,-148.461502,774.658691,295.21228,-163.155075,765.282532,312.991364,-194.007736,732.157288,317.912445,-123.912117,769.548889,303.738586,-148.075363,756.553162,311.611694,-173.969269,725.453491,298.200012,-129.677994,757.464355,297.660309,-144.720932,735.822937,308.836609,-160.428284,713.714722,406.780853,-145.982025,755.319824,385.400452,-181.887634,728.274658,383.251343,-163.366013,703.434326,387.412018,-129.701935,689.600037,268.477753,154.847183,694.213745,276.302429,180.354187,715.268188,283.191986,212.04837,732.885193,255.518677,158.087265,669.922974,228.573837,170.317047,693.061401,250.358139,163.494202,650.007263,216.958099,184.669052,668.088013,234.381409,178.218735,639.638611,208.373932,202.381546,662.408569,228.070618,196.266891,619.697998,206.709015,213.690872,628.070496,211.98288,233.397873,654.129944,272.048859,254.358444,745.396362,235.602341,228.097061,724.060486,232.717117,260.358582,706.72522,251.730484,294.670319,694.458618
306.969666,127.751198,755.341675,282.338776,114.432251,668.344788,350.997467,-409.598389,779.903442,361.285553,-370.784393,832.366516,321.981445,-159.13562,797.554504,354.449982,-161.799927,807.294617,378.930939,-153.429031,784.460327,321.720367,-203.456375,760.360718,307.096832,-221.435486,739.89325,339.83255,-224.675476,725.81604,321.398346,-148.539444,774.740784,295.211731,-163.24913,765.387451,312.926331,-194.173187,732.095581,317.948059,-123.963875,769.603455,303.378632,-148.152618,756.510803,311.576843,-174.025574,725.494507,298.263367,-129.673248,757.546387,297.676758,-144.45462,735.929199,308.843903,-160.345886,713.791626,406.756775,-146.125214,755.411438,385.411194,-181.859818,728.355591,383.274536,-163.404739,703.537109,387.404755,-129.781464,689.71582,268.644165,154.557098,694.555359,276.491119,180.183807,715.582275,283.485535,211.993759,732.973938,255.652878,157.798004,670.345215,228.673462,170.108047,693.464966,250.469864,163.387863,650.630554,217.0466,184.31601,668.519409,234.387268,177.86821,640.112915,208.384232,202.083344,662.76001,228.057419,195.875015,620.12323,206.709244,213.330032,628.433044,211.885056,232.998108,654.531677,272.241943,254.231155,745.633118,235.717163,227.863892,724.406311,232.771805,260.127838,707.006165,251.767502,294.453033,694.69281
306.950836,127.67868,755.421753,282.349976,114.363998,668.376709,351.069305,-409.590424,780.04071,361.340485,-370.786591,832.516541,321.971771,-159.161118,797.652344,354.479248,-161.761658,807.411438,378.909027,-153.401779,784.604126,321.817352,-203.530655,760.655579,307.173645,-221.474564,739.969666,339.925781,-224.665802,725.96991,321.416748,-148.558823,774.873535,295.265472,-163.312653,765.510132,312.914612,-194.22934,732.19574,317.997528,-124.019455,769.743408,304.117279,-148.56514,756.904785,311.643616,-173.998734,725.661621,298.282776,-129.638367,757.69812,297.583191,-144.592606,736.036682,308.821747,-160.337677,714.071777,406.792358,-146.146561,755.601013,385.498657,-181.89827,728.51886,383.313446,-163.330765,703.695557,387.40799,-129.922638,689.919739,268.746429,154.399719,694.919617,276.677368,179.831238,716.091064,283.65564,211.791626,733.285767,255.687149,157.557007,670.708191,228.740952,169.826279,693.897827,250.512253,163.087418,651.058167,217.113861,184.000778,668.934204,234.47641,177.593521,640.515808,208.395218,201.718781,663.186279,227.976532,195.476089,620.48938,206.644775,212.88385,628.8526,211.821838,232.651657,654.930847,272.411865,254.089645,745.84198,235.819107,227.684311,724.768433,232.81897,259.883759,707.312988,251.62619,294.241943,694.904175
306.902954,127.686386,755.438293,282.328156,114.325516,668.397339,351.167206,-409.609711,780.303711,361.410492,-370.756683,832.731384,322.033081,-159.112427,797.816223,354.565979,-161.660446,807.549133,378.957031,-153.438034,784.802979,321.869781,-203.416794,760.674805,307.189301,-221.45607,740.196777,339.953094,-224.673996,726.110229,321.486908,-148.597046,775.092407,295.271057,-163.404526,765.836548,313.213379,-194.132767,732.518555,318.084076,-123.954796,769.976807,303.496918,-148.222595,757.019043,311.684021,-173.957794,725.998352,298.266418,-129.677811,758.088196,297.575806,-144.623978,736.378174,308.840088,-160.315231,714.309814,406.869202,-146.038269,755.752014,385.528076,-181.939301,728.601746,383.325439,-163.274933,703.83606,387.450439,-129.422913,690.127502,268.870941,154.19899,695.227844,276.803101,179.921478,716.219238,283.963043,211.754349,733.428406,255.67952,157.274597,671.088501,228.825195,169.628174,694.294067,250.46521,162.778671,651.217407,217.065186,183.686096,669.362976,234.380997,177.244812,640.906006,208.344177,201.436752,663.553894,227.91655,195.151001,620.908081,206.516541,212.513657,629.224976,211.709412,232.322479,655.233765,272.475525,253.984283,746.076416,235.928711,227.513809,725.036377,232.777756,259.677917,707.596924,251.592041,294.108826,695.054138
306.887299,127.727585,755.473083,282.318817,114.31736,668.437073,351.300049,-409.539703,780.609253,361.556549,-370.644928,833.008667,322.099304,-158.997238,797.996155,354.587585,-161.538177,807.775452,378.990295,-153.315552,784.945435,321.941864,-203.326767,760.916504,307.234711,-221.423126,740.418457,339.998566,-224.511963,726.312073,321.540161,-148.528946,775.367126,295.343628,-163.392426,766.135681,313.145935,-194.116455,732.791321,318.14798,-123.924133,770.255798,303.496735,-148.20314,757.394348,311.695435,-173.995361,726.394653,298.277527,-129.672668,758.419434,297.523926,-144.642578,736.750793,308.761475,-160.293457,714.666565,406.905914,-146.014114,756.018799,385.575653,-181.800629,728.720459,383.282166,-163.068588,704.008179,387.279541,-129.481766,690.365662,268.934235,154.064438,695.471619,276.780914,179.776627,716.317749,284.086243,211.721313,733.49054,255.614899,157.157089,671.293091,228.849335,169.446442,694.620483,250.376114,162.605743,651.758301,217.002243,183.481659,669.688782,234.238937,176.790741,641.862976,208.207367,201.175873,663.959961,227.733505,194.89711,621.215027,206.288986,212.221664,629.639771,211.471268,232.018936,655.532776,272.557404,253.890182,746.166626,235.93927,227.386932,725.319824,232.692917,259.512543,707.811157,251.364624,293.88031,695.2453
306.806854,127.810677,755.548218,282.240814,114.305176,668.501892,351.467896,-409.470001,780.950256,361.676422,-370.520782,833.332336,322.177094,-158.874054,798.17572,354.626465,-161.382004,807.971069,379.008484,-153.111557,785.037537,322.036591,-203.236664,761.208435,307.227844,-221.306152,740.749023,339.974487,-224.452072,726.553711,321.640137,-148.488373,775.624023,295.404785,-163.292435,766.591431,313.117828,-193.915497,733.132874,318.213287,-123.83255,770.467957,303.794067,-148.282486,757.884766,311.678619,-173.916092,726.599304,298.251801,-129.708054,758.766479,297.432617,-144.708832,737.069153,308.67981,-160.278946,714.996338,407.020874,-146.033524,756.174683,385.54953,-181.707321,728.877747,383.24646,-162.955536,704.16626,387.226807,-129.374649,690.579041,268.86084,153.951874,695.649109,276.800659,179.727966,716.422974,284.092987,211.754272,733.478455,255.447708,157.018463,671.584473,228.677124,169.292374,694.859619,250.195251,162.430176,651.677246,216.781738,183.267685,670.033875,233.923584,176.630875,642.078918,208.024277,201.037582,664.219971,227.35611,194.690918,621.483765,205.909668,211.961548,629.913086,211.187241,231.850128,655.822266,272.438049,253.815353,746.236023,235.853027,227.326172,725.499023,232.513809,259.406097,708.027588,251.197052,293.930939,695.162964
306.714905,127.872528,755.549744,282.153778,114.323273,668.550598,351.620483,-409.337708,781.312012,361.795654,-370.395233,833.655762,322.239227,-158.693619,798.464172,354.753693,-161.194855,808.13269,379.084167,-153.066406,785.20575,322.195435,-203.075943,761.416321,307.228149,-221.175369,741.066895,339.907684,-224.402618,726.774353,321.702454,-148.369965,775.913147,295.489655,-163.145233,766.841064,312.994263,-193.83371,733.295532,318.258179,-123.750656,770.731506,303.54245,-148.083542,757.957458,311.77066,-173.814911,726.878296,298.197571,-129.69313,759.065308,297.399567,-144.689575,737.33429,308.729034,-160.196732,715.169556,407.041595,-146.033661,756.381226,385.569763,-181.670532,729.057068,383.221375,-162.864807,704.379456,387.245117,-129.35173,690.792297,268.733246,153.971313,695.701721,276.690521,179.73941,716.427856,283.958862,211.758316,733.449707,255.191696,156.968765,671.653503,228.442886,169.248734,695.042908,249.802139,162.280563,651.765442,216.460953,183.207657,670.215393,233.517044,176.57373,642.257446,207.637817,200.957443,664.423096,226.922348,194.560928,621.67865,205.514465,211.873367,630.151855,210.810165,231.762146,656.048645,272.265167,253.864044,746.297119,235.690323,227.311462,725.5979,232.307144,259.384979,708.157715,251.011383,293.924561,695.311707
306.628815,127.979416,755.588196,282.080536,114.4048,668.580444,351.785431,-409.168976,781.697266,361.929413,-370.220276,834.033569,322.304688,-158.538452,798.737671,354.87326,-160.967896,808.266846,379.101288,-152.998459,785.311157,322.115997,-203.022797,761.75592,307.21701,-221.05397,741.379822,339.922852,-224.276138,727.032166,321.76947,-148.197571,776.114319,295.483551,-163.034698,767.114075,313.048798,-193.751297,733.461182,318.259003,-123.6632,770.881653,303.517395,-148.044571,758.111328,311.790131,-173.715881,727.068726,298.218353,-129.639038,759.124573,297.448395,-144.563782,737.471497,308.754089,-160.150818,715.330078,407.062347,-145.995056,756.538269,385.585236,-181.573135,729.203308,383.273773,-162.83345,704.487915,387.331909,-129.3069,690.875061,268.440918,153.949493,695.687317,276.493622,179.725037,716.340759,283.609375,211.734024,733.483948,254.837372,156.963196,671.664001,228.162857,169.281631,695.066162,249.255035,162.22229,651.800842,216.039032,183.212097,670.374146,233.056122,176.568848,642.242249,207.253357,201.00322,664.591248,226.382965,194.56546,621.709351,205.048355,211.907532,630.257019,210.417068,231.808472,656.061035,272.081329,253.932236,746.259949,235.465118,227.37352,725.58905,232.016373,259.427032,708.196106,250.713379,293.915253,695.36554
306.549652,128.069,755.589355,282.065735,114.484337,668.600891,351.881714,-409.026794,782.032532,361.971191,-370.017639,834.358032,322.384918,-158.372925,798.964172,354.955231,-160.829636,808.37616,379.109589,-152.811798,785.378174,322.307678,-202.834076,761.901184,307.215576,-220.927429,741.578064,339.949677,-224.185074,727.301575,321.773529,-148.110687,776.250305,295.51889,-162.877502,767.19458,313.041016,-193.554276,733.696716,318.241974,-123.56237,770.956177,303.51413,-147.871048,758.138428,311.802032,-173.625351,727.110657,298.246948,-129.514206,759.114624,297.519073,-144.470108,737.468994,308.839508,-160.099274,715.394653,407.11969,-145.836395,756.612793,385.638641,-181.571793,729.322327,383.351654,-162.836121,704.615479,387.520996,-129.303802,690.943542,268.060455,154.069656,695.580261,276.173126,179.857376,716.23584,283.345856,211.782074,733.404846,254.395218,157.028717,671.543457,227.766708,169.410446,694.99707,248.63681,162.305893,651.747925,215.581985,183.386841,670.357117,232.371078,176.614075,642.200562,206.778366,201.160507,664.619202,225.826508,194.680313,621.657043,204.493851,212.014877,630.312805,210.044281,232.071518,655.994751,271.824066,254.023926,746.128906,235.191086,227.470947,725.554077,231.805923,259.536865,708.117126,250.459457,294.076477,695.202576
306.477509,128.169601,755.604858,281.973907,114.496628,668.614929,351.919708,-408.930939,782.284973,362.005035,-369.848663,834.5979,322.392975,-158.296921,799.154358,354.973816,-160.561096,808.500732,379.065308,-152.669281,785.484619,322.181824,-202.760712,762.083801,307.267609,-220.803101,741.714417,339.963409,-224.186157,727.466309,321.766907,-147.967209,776.339661,295.498322,-162.707489,767.20752,313.171326,-193.46463,733.907166,318.152832,-123.450516,771.0,303.50705,-147.73436,758.107971,311.836426,-173.528305,727.086487,298.326782,-129.327179,758.990662,297.565979,-144.344147,737.383362,308.972748,-159.96524,715.255188,407.130066,-145.725601,756.724365,385.670441,-181.49054,729.547058,383.453003,-162.922363,704.712097,387.586792,-129.352798,691.013855,267.681305,154.152344,695.349365,275.841339,179.883026,716.158264,282.929138,211.861649,733.216003,253.969223,157.20546,671.28772,227.360489,169.572845,694.852234,248.073792,162.392548,651.450256,215.116913,183.604218,670.238586,231.849136,176.838104,642.086731,206.319473,201.438919,664.509766,225.259949,194.883408,621.582275,204.078125,212.319153,630.211243,209.694168,232.148087,655.990479,271.531769,254.115448,746.003479,234.885223,227.663116,725.421509,231.535965,259.725647,707.982544,250.273407,294.188416,695.096191
