Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B1-X,R-B1-Y,R-B1-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C1-X,R-C1-Y,R-C1-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D1-X,R-D1-Y,R-D1-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
216.381165,145.469757,753.118347,192.916138,134.63269,665.323059,226.741364,-393.920166,771.206909,238.709763,-356.213989,824.571106,175.931915,188.894725,719.811076,178.863439,218.588175,741.041646,185.40624,251.839793,752.930176,188.690201,201.388835,699.419902,160.934636,189.679845,693.229736,132.904317,214.332957,704.763733,184.995829,210.645045,689.456563,161.060364,194.330124,671.416219,130.598465,225.758825,674.891703,nan,nan,nan,149.872269,208.639557,653.645813,128.31307,243.864426,664.254659,174.010432,222.935542,642.489461,148.2827,235.298309,635.479879,144.136917,263.761617,652.515564,180.947133,292.732412,756.043783,143.774485,274.537486,727.46462,154.896266,300.891876,706.513448,180.969523,329.922963,698.094828
216.365219,145.492096,753.111023,192.907791,134.630798,665.320007,226.714478,-393.889618,771.314087,238.688431,-356.172089,824.661194,175.899958,188.740621,718.216207,178.854029,218.273168,739.602824,185.357335,251.444275,751.657817,188.439952,201.34226,697.85616,160.673457,189.768188,691.633057,132.66006,214.366862,703.391154,184.790934,210.834417,688.032979,160.649994,194.512339,669.934448,130.267303,225.997523,673.617594,nan,nan,nan,149.450144,208.998403,652.15686,127.969739,244.167872,663.13737,173.478704,223.059611,640.971191,147.913213,235.764435,634.18217,143.81159,264.112152,651.547526,180.840012,292.444051,755.081217,143.624802,274.379191,726.511047,154.708145,300.884288,705.684489,180.751022,329.937429,697.454102
216.356476,145.527863,753.11554,192.884567,134.609375,665.332397,226.693909,-393.872131,771.390625,238.665298,-356.162048,824.766968,175.835541,188.583399,716.680929,178.81985,218.016841,738.184631,185.26354,251.076976,750.407756,188.013987,201.002823,696.458659,160.431559,189.864583,690.051961,132.433421,214.395721,702.027893,184.634786,211.010874,686.613424,160.342494,194.703283,668.435018,129.994995,226.214706,672.334269,nan,nan,nan,149.092468,209.346471,650.634623,127.708509,244.460022,661.945699,173.114939,223.201792,639.471252,147.653737,236.205607,632.854451,143.579168,264.424978,650.526204,180.738948,292.176097,754.104919,143.473058,274.243439,725.539307,154.539632,300.901428,704.818034,180.564173,329.949666,696.795268
216.376968,145.56131,753.105835,192.893066,134.615555,665.319153,226.674149,-393.851471,771.508362,238.667587,-356.121765,824.863037,175.767344,188.479767,715.27889,178.739436,217.804769,736.88503,185.115845,250.790583,749.242493,187.830297,200.927668,695.097392,160.267146,189.937597,688.574626,132.264796,214.442296,700.673401,184.555466,211.156972,685.283712,160.101624,194.84936,666.991191,129.82427,226.413111,670.991597,nan,nan,nan,148.879435,209.667491,649.095032,127.562266,244.710144,660.737813,172.836599,223.39477,638.053284,147.668594,236.583659,631.711731,143.478628,264.699941,649.452962,180.597377,291.96696,753.131063,143.314809,274.117961,724.504618,154.403341,300.917074,703.890238,180.622833,330.005625,696.011068
216.360321,145.572174,753.09021,192.891891,134.640366,665.345947,226.615204,-393.804871,771.668762,238.608063,-356.071228,824.98999,175.762456,188.382146,714.059285,178.700912,217.673055,735.683553,184.957082,250.625,748.160563,187.741282,200.906932,693.880839,160.172379,189.959839,687.263652,132.154856,214.445669,699.390279,184.555552,211.281321,684.058268,159.9785,194.951487,665.64974,129.734955,226.536911,669.749736,nan,nan,nan,148.782501,209.841054,647.792013,127.514064,244.884267,659.526815,172.702449,223.545761,636.711141,147.582245,236.826848,630.536011,143.462611,264.876587,648.390483,180.391108,291.818878,752.187622,143.177526,274.047841,723.45107,154.293243,300.928792,702.926534,180.638657,330.039164,695.220622
216.372772,145.621185,753.087402,192.867447,134.651764,665.363342,226.538849,-393.789978,771.818604,238.571091,-356.022278,825.116821,175.81778,188.30955,712.959941,178.660441,217.531225,734.625488,184.812012,250.506124,747.173767,187.898595,201.138463,692.696737,160.170308,189.95254,686.078145,132.109217,214.43251,698.182495,184.561101,211.292887,682.963908,159.969864,194.98201,664.439738,129.707235,226.594742,668.553935,nan,nan,nan,148.874507,210.025477,646.638306,127.546038,244.980743,658.402161,172.760228,223.670303,635.33374,147.614054,236.95728,629.423136,143.502014,264.968374,647.364156,180.174571,291.722677,751.298238,143.053904,273.992411,722.404093,154.211405,300.934743,701.964335,180.818797,330.098246,694.384094
216.413528,145.645615,753.102539,192.863052,134.654083,665.370972,226.443558,-393.753815,771.968933,238.490463,-355.957611,825.262756,175.936732,188.224899,711.962952,178.955658,217.500443,733.438151,184.75706,250.367396,746.305786,187.968018,201.122655,691.702962,160.214447,189.925715,684.981974,132.138646,214.388295,697.050049,184.645737,211.281418,681.91805,160.05513,194.974762,663.316081,129.76649,226.575221,667.474141,nan,nan,nan,148.984141,210.064987,645.514018,127.605415,244.989344,657.360596,172.921209,223.701467,634.029114,147.671666,237.030823,628.424194,143.603027,265.070689,646.536275,179.970739,291.639282,750.471436,142.948634,273.921977,721.462809,154.167252,300.92573,701.070028,180.798808,330.096547,693.697266
216.411865,145.668976,753.072815,192.892868,134.670425,665.356995,226.353485,-393.686798,772.117126,238.390366,-355.915985,825.466858,176.105642,188.129364,711.037577,179.301615,217.372615,732.381165,184.747691,250.204432,745.500407,188.10673,201.086924,690.801799,160.344579,189.902405,683.93868,132.215988,214.307231,695.993388,184.736511,211.20106,680.94517,160.183314,194.939641,662.279948,129.878393,226.540212,666.472717,nan,nan,nan,149.136286,210.097794,644.470133,127.707797,244.982203,656.404887,173.077662,223.6972,632.739258,147.754267,237.094381,627.474345,143.743118,265.172852,645.766398,179.804698,291.528788,749.740397,142.882167,273.808462,720.586792,154.137436,300.895711,700.285441,180.961848,330.114156,693.027161
216.408752,145.725006,753.077026,192.904724,134.706924,665.338013,226.259186,-393.65332,772.280396,238.332306,-355.854584,825.591064,176.369451,188.013428,710.214152,179.730352,217.346949,731.35496,184.8063,250.02681,744.785685,188.294144,200.993469,689.963806,160.517802,189.846736,682.984965,132.345952,214.200643,695.03184,184.76502,210.913005,680.005452,160.323705,194.911428,661.316366,130.045024,226.495534,665.586304,nan,nan,nan,149.202281,210.009272,643.464233,127.82134,244.970901,655.551819,173.019867,223.579102,631.624512,147.789734,237.204183,626.593974,143.875875,265.285309,645.099935,179.685237,291.398112,749.079854,142.866877,273.657796,719.834513,154.122904,300.847534,699.616333,180.969915,330.108948,692.518188
216.454102,145.756958,753.06134,192.881577,134.700272,665.354004,226.165161,-393.603638,772.51123,238.22821,-355.78299,825.749146,176.705531,187.876109,709.440287,179.966721,217.17394,730.557739,184.86322,249.825699,744.095988,188.501989,200.82077,689.191101,160.738525,189.779439,682.112122,132.494466,214.08665,694.174703,184.842977,210.506861,679.075338,160.447652,194.857834,660.432332,130.187215,226.460668,664.769307,nan,nan,nan,149.281662,210.001623,642.595723,127.951744,244.965515,654.812236,172.904129,223.540441,630.556498,147.779368,237.373388,625.783691,143.960256,265.35612,644.423726,179.635564,291.242788,748.503764,142.887716,273.478109,719.185933,154.121582,300.775645,699.065308,180.828827,330.0914,692.166402
216.459503,145.805603,753.044495,192.891953,134.723511,665.345032,226.007126,-393.55545,772.680054,238.10202,-355.718445,825.925232,177.145879,187.746836,708.708761,180.285177,217.004044,729.841838,185.014038,249.645574,743.481934,188.687922,200.598694,688.452148,160.928731,189.697459,681.328979,132.662659,213.970846,693.396281,184.925593,209.996414,678.227519,160.591583,194.813171,659.607992,130.307648,226.380488,664.085856,nan,nan,nan,149.36529,210.012756,641.807434,128.076808,244.949066,654.182963,172.706278,223.499318,629.553324,147.676097,237.557454,625.095805,144.002406,265.451019,643.861755,179.640635,291.08134,748.00002,142.979116,273.30781,718.655782,154.179347,300.706909,698.593933,180.894892,330.081289,691.81366
216.450317,145.883347,753.036865,192.890549,134.714584,665.349976,225.914642,-393.504944,772.8302,237.993179,-355.646027,826.10437,177.651657,187.614273,708.006551,180.659551,216.783051,729.148092,185.203389,249.417104,742.904073,188.895472,200.388667,687.746582,161.107793,189.584173,680.612305,132.855723,213.840841,692.718323,185.193476,209.757075,677.428487,160.743754,194.751877,658.865499,130.43104,226.296855,663.510071,nan,nan,nan,149.476924,210.039134,641.098124,128.204666,244.941284,653.62557,172.556152,223.536031,628.629476,147.582977,237.764816,624.462219,144.097733,265.569794,643.37148,179.698191,290.912262,747.580465,143.122355,273.118632,718.188375,154.265767,300.607646,698.201029,180.817373,330.030986,691.602295
216.452362,145.924454,753.043396,192.866104,134.777863,665.348389,225.792282,-393.437897,773.059082,237.907684,-355.574432,826.268311,178.20874,187.480331,707.35376,181.055623,216.590856,728.547506,185.459391,249.216934,742.372457,189.086568,200.157944,687.033346,161.270716,189.44219,679.942159,133.063283,213.697871,692.118144,185.460526,209.632172,676.734334,160.948395,194.707123,658.169454,130.603628,226.214172,663.027649,nan,nan,nan,149.656316,210.095342,640.437866,128.360265,244.951645,653.12439,172.478658,223.561518,627.806783,147.551285,237.976364,623.891256,144.179413,265.681783,642.957377,179.801646,290.737976,747.210347,143.296382,272.926585,717.765869,154.405869,300.524251,697.865356,181.068186,330.024923,691.323975
216.442612,145.98349,753.039673,192.898148,134.791504,665.359497,225.690567,-393.397125,773.215881,237.807266,-355.520905,826.437622,178.758331,187.350347,706.705363,181.433329,216.469966,727.914612,185.689418,248.994812,741.864095,189.335602,199.989405,686.353394,161.471563,189.305089,679.298808,133.296768,213.55924,691.576884,185.776469,209.611577,676.039185,161.225515,194.709646,657.504985,130.850545,226.184484,662.530375,nan,nan,nan,149.903412,210.166295,639.815715,128.561671,244.971181,652.640706,172.563939,223.726059,627.056254,147.645589,238.191055,623.335144,144.332189,265.806356,642.575989,179.938029,290.555359,746.877991,143.480621,272.742523,717.393453,154.535024,300.433492,697.5578,181.133169,330.004303,691.191325
216.448227,146.009842,753.044373,192.87471,134.818695,665.386658,225.589569,-393.362091,773.368652,237.716507,-355.474976,826.583801,179.296789,187.236964,706.045817,181.812831,216.327871,727.320516,185.90745,248.807327,741.382772,189.582489,199.845103,685.667948,161.691523,189.184718,678.669983,133.535787,213.41304,691.064473,186.056269,209.520549,675.427226,161.559082,194.745951,656.858012,131.14594,226.162196,661.998942,nan,nan,nan,150.227036,210.279378,639.207296,128.804738,244.976822,652.175293,172.717865,223.868632,626.41331,147.801595,238.395625,622.827942,144.486776,265.921254,642.21342,180.061351,290.382843,746.563883,143.65298,272.559601,717.049235,154.672943,300.37796,697.301371,181.24765,330.009267,691.047424
216.427353,146.030304,753.084595,192.863113,134.804977,665.384949,225.501953,-393.319061,773.499329,237.658829,-355.407745,826.702576,179.811228,187.159831,705.377543,182.177587,216.189026,726.70695,186.119873,248.620885,740.890116,189.860463,199.80338,685.006571,161.913559,189.092926,678.065613,133.771612,213.284032,690.579122,186.42426,209.556132,674.852559,161.943207,194.790202,656.252421,131.478694,226.145243,661.493245,nan,nan,nan,150.59434,210.403982,638.620605,129.076391,244.98938,651.688944,172.984202,224.085398,625.796102,148.046778,238.598399,622.315592,144.685755,266.058167,641.822937,180.152573,290.227346,746.2783,143.826146,272.403961,716.716085,154.775406,300.321808,697.054423,181.190837,330.002696,690.969401
216.474792,146.043884,753.077271,192.874832,134.818192,665.384338,225.455078,-393.29538,773.618408,237.579391,-355.385498,826.810669,180.28304,187.107122,704.750549,182.480591,216.100805,726.148824,186.312541,248.473195,740.446798,190.096252,199.744258,684.366231,162.146622,189.007741,677.506409,134.002874,213.15298,690.124837,186.763143,209.609009,674.311259,162.355509,194.838181,655.676575,131.807134,226.129079,661.00234,nan,nan,nan,150.972783,210.53688,638.047913,129.346786,245.006943,651.206563,173.287623,224.320226,625.22347,148.304281,238.809214,621.800313,144.891485,266.200124,641.43101,180.195267,290.106476,746.007161,143.955892,272.244954,716.379313,154.87178,300.298615,696.830953,181.097076,329.993744,690.886719
216.467331,146.062027,753.085449,192.871735,134.839584,665.390869,225.399231,-393.258728,773.710022,237.554428,-355.330597,826.871521,180.698405,187.070109,704.186849,182.78919,215.974854,725.671143,186.454697,248.343857,740.027059,190.33166,199.717326,683.772196,162.385981,188.951843,676.97642,134.233887,213.045507,689.670797,187.100764,209.626801,673.776265,162.763153,194.904683,655.177979,132.13355,226.10026,660.560588,nan,nan,nan,151.41449,210.742869,637.58785,129.617488,245.021907,650.745829,173.591777,224.586375,624.651794,148.574193,239.041295,621.277161,145.104843,266.336446,640.90922,180.241414,290.01534,745.743266,144.067027,272.125498,716.050273,154.957896,300.287587,696.586243,181.313253,330.040487,690.699483
216.485596,146.084763,753.06781,192.888397,134.831161,665.407532,225.363342,-393.229004,773.796265,237.525848,-355.329529,826.950012,181.03656,187.048813,703.721415,183.042572,215.892161,725.262553,186.556117,248.258016,739.652445,190.545995,199.675613,683.241333,162.631037,188.91394,676.493978,134.460729,212.952881,689.258667,187.314601,209.567184,673.328715,163.123886,194.961375,654.714498,132.418376,226.081472,660.129089,nan,nan,nan,151.746124,210.866348,637.109823,129.843959,245.037557,650.345052,173.814168,224.80187,624.150981,148.784063,239.257467,620.802022,145.348317,266.494873,640.543498,180.246155,289.947581,745.504964,144.133443,272.032359,715.760335,155.01977,300.283447,696.351461,181.342595,330.094981,690.598551
216.498184,146.106201,753.048096,192.885361,134.826752,665.395813,225.352951,-393.249481,773.834961,237.484985,-355.320404,827.00238,181.306697,187.039515,703.29777,183.270905,215.812297,724.87677,186.618983,248.182668,739.294698,190.742569,199.658106,682.794902,162.824076,188.885457,676.068319,134.65951,212.888357,688.873962,187.475911,209.490133,672.96521,163.40092,194.988688,654.319621,132.653,226.065343,659.778015,nan,nan,nan,152.011739,210.967733,636.714396,130.027791,245.050476,650.022746,173.944895,224.986471,623.667704,148.84759,239.472438,620.342896,145.555166,266.655802,640.207275,180.259816,289.913137,745.296529,144.216583,271.956309,715.481893,155.051488,300.282522,696.144735,181.410548,330.161072,690.47701
216.521164,146.107925,753.069275,192.886047,134.841553,665.394958,225.360291,-393.233124,773.868958,237.527786,-355.294495,827.027832,181.429474,187.025009,702.950338,183.397425,215.809265,724.506327,186.671239,248.140498,738.959595,190.8753,199.665797,682.41803,162.946625,188.857025,675.735962,134.772273,212.853689,688.592244,187.633057,209.480382,672.637899,163.546727,194.987508,653.966634,132.818334,226.073146,659.467163,nan,nan,nan,152.092433,210.967275,636.328064,130.147954,245.08905,649.738627,174.01825,225.148371,623.253927,148.851064,239.682561,619.959696,145.691935,266.816681,640.086385,180.255829,289.868062,745.110921,144.128743,271.869832,715.378377,155.082118,300.281453,695.963847,181.480153,330.228221,690.356405
216.520416,146.079407,753.086731,192.891708,134.833313,665.390259,225.374817,-393.247772,773.87207,237.509567,-355.315613,827.041199,181.472519,187.022324,702.631327,183.373805,215.847748,724.110026,186.67954,248.082713,738.667603,190.91362,199.626211,682.098775,162.980021,188.833923,675.434123,134.829066,212.842351,688.358154,187.726842,209.452545,672.31899,163.60377,195.006989,653.709371,132.884521,226.101171,659.239848,nan,nan,nan,152.129232,211.023148,636.065287,130.204,245.136256,649.524902,174.018468,225.297592,622.918905,148.737803,239.865117,619.643799,145.757263,266.957163,639.878682,180.274846,289.823893,744.946289,144.028193,271.797496,715.309591,155.117544,300.30894,695.817546,181.737447,330.285421,690.154582
216.536972,146.08371,753.067749,192.924698,134.811081,665.409302,225.398987,-393.266541,773.873291,237.592987,-355.296844,827.038879,181.398229,187.028025,702.382243,183.308105,215.838791,723.790222,186.656982,248.04803,738.411682,190.893651,199.613078,681.807658,162.885218,188.810313,675.206441,134.799215,212.861852,688.187826,187.800624,209.441243,672.031047,163.551442,195.018545,653.511719,132.881582,226.14357,659.069519,nan,nan,nan,152.092723,211.075892,635.859823,130.204402,245.191564,649.35437,173.939692,225.392553,622.658651,148.687556,240.049937,619.405762,145.786591,267.100993,639.716024,180.291906,289.774414,744.805868,143.863413,271.759176,715.304077,155.14591,300.344513,695.689351,181.798798,330.351349,690.057475
